asn,category,tags
3258,ISP,Eyeball|Technology Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology
134351,ISP,ToR Services|Software Development|Internet Service Provider (ISP)|Hosting and Cloud Provider
134358,Other,Other|
142584,Enterprise,"Software Development|Law, Business, and Consulting Services|Service|Computer and Information Technology"
134396,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Service"
150810,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Law, Business, and Consulting Services|Service"
142622,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
142632,Other,Software Development|Computer and Information Technology|
3391,Other,"Print Media (Newspapers, Magazines, Books)|Media, Publishing, and Broadcasting|"
134473,Other,Computer and Information Technology|
216447,Other,Personal ASN|
134530,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Service|Law, Business, and Consulting Services"
134531,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Law, Business, and Consulting Services|Service"
134532,ISP,"Service|Law, Business, and Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology"
134533,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Service|Law, Business, and Consulting Services"
134534,ISP,"Law, Business, and Consulting Services|Service|Internet Service Provider (ISP)|Computer and Information Technology"
134535,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Service|Law, Business, and Consulting Services"
134536,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Service|Law, Business, and Consulting Services"
134537,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology|
3488,Academic/Edu,"Validating RPKI ROV|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Media, Publishing, and Broadcasting|Community Groups and Nonprofits"
3510,Other,Computer and Information Technology|Community Groups and Nonprofits|
151013,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Law, Business, and Consulting Services|Service"
151014,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Service|Law, Business, and Consulting Services"
151015,ISP,"Computer and Information Technology|Service|Law, Business, and Consulting Services|Internet Service Provider (ISP)"
151016,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Law, Business, and Consulting Services|Service"
151017,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Service|Law, Business, and Consulting Services"
151018,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Law, Business, and Consulting Services|Service"
151019,ISP,"Service|Law, Business, and Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology"
