asn,category,tags
197492,Other,Not Validating RPKI ROV|Software Development|Computer and Information Technology
886,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services"
887,Government,"Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
205684,Content/CDN,Content|Computer and Information Technology|Software Development|Hosting and Cloud Provider
205690,Other,"Retail Stores, Wholesale, and E-commerce Sites|Manufacturing"
197500,Other,"Music and Video Industry|Radio and Television Providers|Media, Publishing, and Broadcasting|Not Validating RPKI ROV"
9089,Enterprise,"Service|Law, Business, and Consulting Services|Validating RPKI ROV"
197505,Other,Computer and Information Technology
205698,ISP,Internet Service Provider (ISP)|Computer and Information Technology
41863,Other,"Retail Stores, Wholesale, and E-commerce Sites"
205710,ISP,IPv6 only|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
198825,ISP,Content|Computer and Information Technology|Internet Service Provider (ISP)
41894,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
50087,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197548,ISP,Software Development|Service|Technology Consulting Services|Internet Service Provider (ISP)
197551,Other,Real Estate (Residential and/or Commercial)|Construction and Real Estate
213935,Other,IPv6 only
198831,ISP,Content|Internet Service Provider (ISP)|Computer and Information Technology
205746,Other,"Freight, Shipment, and Postal Services"
213938,Unknown,
213941,Unknown,
197562,Other,"Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
213947,Unknown,
213948,Other,Personal ASN
9149,ISP,"Finance and Insurance|Software Development|Banks, Credit Card Companies, Mortgage Providers|Internet Service Provider (ISP)"
213949,Unknown,
205761,Other,Electronics and Computer Components|Manufacturing
25540,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Validating RPKI ROV
58308,Content/CDN,"Content|Museums, Libraries, and Entertainment|Recreation, Sports, and Performing Arts|Corporate/Enterprise"
197573,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132039,Other,Electronics and Computer Components|Manufacturing
9159,Eyeball,"Eyeball|Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Corporate/Enterprise"
50123,Other,Manufacturing|Travel and Accommodation|Chemical and Pharmaceutical Manufacturing|Food Services and Drinking Places
50124,Eyeball,"Eyeball|Travel and Accommodation|Retail Stores, Wholesale, and E-commerce Sites|Food Services and Drinking Places"
213966,Unknown,
41935,ISP,Validating RPKI ROV|Manufacturing|Software Development|Technology Consulting Services
9168,Other,Computer and Information Technology
205778,Other,"Retail Stores, Wholesale, and E-commerce Sites|IPv6 only"
213971,Unknown,
58324,ISP,Computer and Information Technology|Internet Service Provider (ISP)
50133,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development
206979,Other,Service|Computer and Information Technology
9180,Content/CDN,Validating RPKI ROV|Hosting and Cloud Provider|Software Development|Computer and Information Technology
213987,Unknown,
206983,Enterprise,"Law, Business, and Consulting Services|Service"
205801,ISP,Software Development|Computer and Information Technology|Internet Service Provider (ISP)
197618,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV|Eyeball
205816,Other,Service|Personal ASN
25593,Content/CDN,VPN Host|Hosting and Cloud Provider|Software Development|Technology Consulting Services
205817,Enterprise,"Law, Business, and Consulting Services|Service"
214008,Other,Validating RPKI ROV
50172,Other,"Not Validating RPKI ROV|Passenger Transit (Car, Bus, Taxi, Subway)|Freight, Shipment, and Postal Services"
197638,Enterprise,"Manufacturing|Service|Law, Business, and Consulting Services|Health Care Services"
214023,Unknown,
214029,Unknown,
197653,ISP,Internet Service Provider (ISP)|Computer and Information Technology
205845,Other,Computer and Information Technology|Software Development
50199,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197662,Other,"Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage"
205860,Other,"Service|Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
205862,Other,Computer and Information Technology
33835,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
214065,Unknown,
214070,Unknown,
214071,Unknown,
50234,ISP,"Law, Business, and Consulting Services|Computer and Information Technology|Software Development|Retail Stores, Wholesale, and E-commerce Sites"
197696,Content/CDN,Validating RPKI ROV|Computer and Network Security|Computer and Information Technology|Software Development
207001,Government,IPv6 only|Software Development|Government and Public Administration|Computer and Information Technology
214086,Unknown,
42064,Other,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Community Groups and Nonprofits"
17497,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider
205919,Academic/Edu,Education and Research
205921,Other,"Retail Stores, Wholesale, and E-commerce Sites|Not Validating RPKI ROV"
197732,ISP,Technology Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology
205933,ISP,Internet Service Provider (ISP)|Computer and Information Technology
42096,ISP,"Music and Video Industry|Software Development|Media, Publishing, and Broadcasting|Service"
197744,Other,Computer and Information Technology
205939,Other,Computer and Information Technology|Software Development
205956,ISP,Internet Service Provider (ISP)|Computer and Information Technology|IPv6 only|Personal ASN
42117,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV|Eyeball
33930,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
50314,ISP,Finance and Insurance|Software Development|Internet Service Provider (ISP)|Computer and Information Technology
214154,Unknown,
197778,Other,Computer and Information Technology|Software Development
33945,Other,"Electric Power Generation, Transmission, Distribution|Museums, Libraries, and Entertainment|Chemical and Pharmaceutical Manufacturing|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)"
197788,Other,"Investment, Portfolio Management, Pensions and Funds|Finance and Insurance"
205992,Enterprise,"Law, Business, and Consulting Services|Personal Care and Lifestyle (Barber Shops, Nail Salons, Diet Centers, Laundry, etc)|Service|Manufacturing"
206002,Other,Computer and Information Technology
197816,Content/CDN,Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
206014,Other,"Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
206015,Other,Software Development|Computer and Information Technology
50370,Other,Construction and Real Estate|Buildings (Residential or Commercial)
34000,ISP,Computer and Information Technology|Internet Service Provider (ISP)
34002,ISP,"Hosting and Cloud Provider|Internet Service Provider (ISP)|Media, Publishing, and Broadcasting|Computer and Information Technology"
1235,ISP,Computer and Information Technology|Internet Service Provider (ISP)
50388,ISP,Internet Service Provider (ISP)|Computer and Information Technology
