asn,degree,betweenness,eigenvector,pagerank,rank_degree,rank_betweenness,rank_eigenvector,rank_pagerank
146729,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55946,41056,84443,17671
144122,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55947,41057,84444,17672
143306,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55948,41058,84445,17673
142953,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55949,41059,84446,17674
146556,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55950,41060,84447,17675
144533,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55951,41061,84448,17676
143141,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55952,41062,84449,17677
143748,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55953,41063,84450,17678
143698,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55954,41064,84451,17679
143171,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55955,41065,84452,17680
144040,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55956,41066,84453,17681
145134,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55957,41067,84454,17682
145926,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55958,41068,84455,17683
144048,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55959,41069,84456,17684
145606,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55960,41070,84457,17685
145015,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55961,41071,84458,17686
144343,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55962,41072,84459,17687
146147,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55963,41073,84460,17688
144667,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55964,41074,84461,17689
145053,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55965,41075,84462,17690
146549,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55966,41076,84463,17691
145359,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55967,41077,84464,17692
145879,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55968,41078,84465,17693
143611,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55969,41079,84466,17694
145560,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55970,41080,84467,17695
146067,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55971,41081,84468,17696
143626,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55972,41082,84469,17697
144678,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55973,41083,84470,17698
145391,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55974,41084,84471,17699
144315,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55975,41085,84472,17700
144212,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55976,41086,84473,17701
143133,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55977,41087,84474,17702
145515,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55978,41088,84475,17703
144030,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55979,41089,84476,17704
146655,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55980,41090,84477,17705
145352,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55981,41091,84478,17706
144137,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55982,41092,84479,17707
145164,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55983,41093,84480,17708
145035,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55984,41094,84481,17709
143231,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55985,41095,84482,17710
142962,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55986,41096,84483,17711
144143,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55987,41097,84484,17712
144310,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55988,41098,84485,17713
143997,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55989,41099,84486,17714
146650,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55990,41100,84487,17715
146292,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55991,41101,84488,17716
145475,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55992,41102,84489,17717
144068,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55993,41103,84490,17718
144091,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55994,41104,84491,17719
143144,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55995,41105,84492,17720
146674,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55996,41106,84493,17721
145494,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55997,41107,84494,17722
144356,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55998,41108,84495,17723
143228,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,55999,41109,84496,17724
144382,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56000,41110,84497,17725
144273,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56001,41111,84498,17726
144150,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56002,41112,84499,17727
143995,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56003,41113,84500,17728
143087,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56004,41114,84501,17729
144491,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56005,41115,84502,17730
146296,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56006,41116,84503,17731
143177,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56007,41117,84504,17732
145978,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56008,41118,84505,17733
145538,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56009,41119,84506,17734
146310,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56010,41120,84507,17735
143206,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56011,41121,84508,17736
146317,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56012,41122,84509,17737
144521,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56013,41123,84510,17738
146043,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56014,41124,84511,17739
142838,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56015,41125,84512,17740
144058,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56016,41126,84513,17741
145483,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56017,41127,84514,17742
143042,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56018,41128,84515,17743
143159,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56019,41129,84516,17744
144370,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56020,41130,84517,17745
146447,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56021,41131,84518,17746
146213,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56022,41132,84519,17747
145066,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56023,41133,84520,17748
146527,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56024,41134,84521,17749
143064,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56025,41135,84522,17750
143358,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56026,41136,84523,17751
143098,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56027,41137,84524,17752
142913,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56028,41138,84525,17753
143641,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56029,41139,84526,17754
143434,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56030,41140,84527,17755
146338,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56031,41141,84528,17756
146687,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56032,41142,84529,17757
145613,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56033,41143,84530,17758
146733,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56034,41144,84531,17759
143983,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56035,41145,84532,17760
143115,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56036,41146,84533,17761
144158,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56037,41147,84534,17762
144837,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56038,41148,84535,17763
143962,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56039,41149,84536,17764
145934,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56040,41150,84537,17765
146441,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56041,41151,84538,17766
146307,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56042,41152,84539,17767
146578,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56043,41153,84540,17768
143375,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56044,41154,84541,17769
145898,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56045,41155,84542,17770
143316,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56046,41156,84543,17771
145605,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56047,41157,84544,17772
144746,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56048,41158,84545,17773
143237,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56049,41159,84546,17774
143602,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56050,41160,84547,17775
145334,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56051,41161,84548,17776
143708,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56052,41162,84549,17777
144424,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56053,41163,84550,17778
145267,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56054,41164,84551,17779
143212,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56055,41165,84552,17780
145536,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56056,41166,84553,17781
145465,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56057,41167,84554,17782
145148,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56058,41168,84555,17783
145989,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56059,41169,84556,17784
144324,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56060,41170,84557,17785
144425,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56061,41171,84558,17786
145240,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56062,41172,84559,17787
146638,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56063,41173,84560,17788
145764,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56064,41174,84561,17789
143332,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56065,41175,84562,17790
143227,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56066,41176,84563,17791
143268,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56067,41177,84564,17792
143625,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56068,41178,84565,17793
142947,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56069,41179,84566,17794
143203,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56070,41180,84567,17795
145444,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56071,41181,84568,17796
145285,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56072,41182,84569,17797
146254,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56073,41183,84570,17798
145660,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56074,41184,84571,17799
143413,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56075,41185,84572,17800
142804,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56076,41186,84573,17801
144057,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56077,41187,84574,17802
144566,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56078,41188,84575,17803
143740,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56079,41189,84576,17804
145260,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56080,41190,84577,17805
145766,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56081,41191,84578,17806
144957,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56082,41192,84579,17807
144934,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56083,41193,84580,17808
142824,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56084,41194,84581,17809
145662,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56085,41195,84582,17810
145402,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56086,41196,84583,17811
143794,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56087,41197,84584,17812
144768,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56088,41198,84585,17813
145621,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56089,41199,84586,17814
144946,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56090,41200,84587,17815
142681,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56091,41201,84588,17816
144281,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56092,41202,84589,17817
143789,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56093,41203,84590,17818
145828,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56094,41204,84591,17819
145756,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56095,41205,84592,17820
144206,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56096,41206,84593,17821
145966,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56097,41207,84594,17822
144386,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56098,41208,84595,17823
145785,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56099,41209,84596,17824
145610,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56100,41210,84597,17825
143501,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56101,41211,84598,17826
143546,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56102,41212,84599,17827
143052,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56103,41213,84600,17828
143741,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56104,41214,84601,17829
146646,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56105,41215,84602,17830
146694,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56106,41216,84603,17831
143806,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56107,41217,84604,17832
144778,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56108,41218,84605,17833
144007,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56109,41219,84606,17834
142791,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56110,41220,84607,17835
145960,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56111,41221,84608,17836
144109,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56112,41222,84609,17837
145025,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56113,41223,84610,17838
146299,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56114,41224,84611,17839
143287,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56115,41225,84612,17840
144858,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56116,41226,84613,17841
144184,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56117,41227,84614,17842
143284,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56118,41228,84615,17843
145251,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56119,41229,84616,17844
143811,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56120,41230,84617,17845
143533,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56121,41231,84618,17846
145687,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56122,41232,84619,17847
142966,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56123,41233,84620,17848
145629,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56124,41234,84621,17849
146594,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56125,41235,84622,17850
143576,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56126,41236,84623,17851
145599,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56127,41237,84624,17852
144926,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56128,41238,84625,17853
144136,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56129,41239,84626,17854
143394,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56130,41240,84627,17855
145740,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56131,41241,84628,17856
142907,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56132,41242,84629,17857
144437,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56133,41243,84630,17858
142816,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56134,41244,84631,17859
145762,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56135,41245,84632,17860
144952,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56136,41246,84633,17861
145306,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56137,41247,84634,17862
144541,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56138,41248,84635,17863
142933,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56139,41249,84636,17864
144129,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56140,41250,84637,17865
143803,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56141,41251,84638,17866
143830,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56142,41252,84639,17867
144630,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56143,41253,84640,17868
144690,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56144,41254,84641,17869
144120,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56145,41255,84642,17870
145924,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56146,41256,84643,17871
146333,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56147,41257,84644,17872
144680,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56148,41258,84645,17873
146544,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56149,41259,84646,17874
145888,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56150,41260,84647,17875
146253,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56151,41261,84648,17876
144429,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56152,41262,84649,17877
144466,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56153,41263,84650,17878
143251,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56154,41264,84651,17879
146080,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56155,41265,84652,17880
143634,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56156,41266,84653,17881
144099,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56157,41267,84654,17882
146235,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56158,41268,84655,17883
146280,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56159,41269,84656,17884
146032,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56160,41270,84657,17885
143462,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56161,41271,84658,17886
143313,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56162,41272,84659,17887
145197,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56163,41273,84660,17888
144663,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56164,41274,84661,17889
146009,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56165,41275,84662,17890
144706,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56166,41276,84663,17891
143579,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56167,41277,84664,17892
146725,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56168,41278,84665,17893
145703,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56169,41279,84666,17894
145977,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56170,41280,84667,17895
146721,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56171,41281,84668,17896
143173,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56172,41282,84669,17897
146714,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56173,41283,84670,17898
144083,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56174,41284,84671,17899
143868,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56175,41285,84672,17900
145448,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56176,41286,84673,17901
146075,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56177,41287,84674,17902
145230,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56178,41288,84675,17903
145885,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56179,41289,84676,17904
143120,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56180,41290,84677,17905
144115,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56181,41291,84678,17906
146099,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56182,41292,84679,17907
143987,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56183,41293,84680,17908
142864,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56184,41294,84681,17909
146028,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56185,41295,84682,17910
145645,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56186,41296,84683,17911
144906,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56187,41297,84684,17912
145818,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56188,41298,84685,17913
144372,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56189,41299,84686,17914
143426,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56190,41300,84687,17915
145429,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56191,41301,84688,17916
143143,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56192,41302,84689,17917
143814,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56193,41303,84690,17918
144349,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56194,41304,84691,17919
146211,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56195,41305,84692,17920
143891,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56196,41306,84693,17921
144638,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56197,41307,84694,17922
144028,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56198,41308,84695,17923
143939,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56199,41309,84696,17924
144181,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56200,41310,84697,17925
146144,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56201,41311,84698,17926
146193,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56202,41312,84699,17927
145427,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56203,41313,84700,17928
144216,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56204,41314,84701,17929
145433,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56205,41315,84702,17930
146143,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56206,41316,84703,17931
143427,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56207,41317,84704,17932
143864,1.1446100313623148e-05,0.0,3.010876704908847e-09,7.565309324190623e-06,56208,41318,84705,17933
