asn,category,tags
205272,Academic/Edu,"Tranco 10k Host|Military, Defense, National Security, and International Affairs|Retail Stores, Wholesale, and E-commerce Sites|Research and Development Organizations"
57821,Other,Personal ASN|Community Groups and Nonprofits|Validating RPKI ROV|
25054,ISP,"Service|Education and Research|Retail Stores, Wholesale, and E-commerce Sites|Software Development"
213472,Unknown,
25058,ISP,Computer and Information Technology|Software Development|Health Care Services|Internet Service Provider (ISP)
25063,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider|
49639,ISP,Insurance Carriers and Agencies|Hospitals and Medical Centers|Finance and Insurance|Health Care Services
197095,ISP,"Technology Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
205287,Other,"Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|"
41451,Other,"Food, Grocery, Beverages|Food Services and Drinking Places|Retail Stores, Wholesale, and E-commerce Sites|Travel and Accommodation"
25068,Other,"Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|"
57837,ISP,"Internet Service Provider (ISP)|Software Development|Military, Defense, National Security, and International Affairs|Computer and Information Technology"
57838,ISP,Software Development|Service|Internet Service Provider (ISP)|Computer and Information Technology
8687,ISP,Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|
205291,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
41457,Enterprise,"Service|Law, Business, and Consulting Services|"
25074,ISP,Internet Service Provider (ISP)|Computer and Information Technology|VPN Host|
49651,ISP,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Law, Business, and Consulting Services|Computer and Information Technology|Manufacturing"
213484,Unknown,
213490,Unknown,
213491,Unknown,
213492,Unknown,
25081,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|
25083,ISP,Software Development|Computer and Information Technology|Internet Service Provider (ISP)|
205310,Enterprise,"Computer and Information Technology|Service|Law, Business, and Consulting Services|Corporate/Enterprise"
213512,Unknown,
205321,ISP,"Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|"
25102,ISP,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Software Development"
213518,Unknown,
25109,ISP,Insurance Carriers and Agencies|Finance and Insurance|
213527,Unknown,
8731,Enterprise,"Service|Law, Business, and Consulting Services|Computer and Information Technology|"
25115,ISP,"Electric Power Generation, Transmission, Distribution|Utilities (Excluding Internet Service)|Manufacturing|Computer and Information Technology"
8735,ISP,"Validating RPKI ROV|Law, Business, and Consulting Services|Service|Software Development"
