asn,category,tags
132768,ISP,Eyeball|Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132769,Other,Computer and Information Technology
132770,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
132771,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
132772,ISP,Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
132773,Other,Computer and Information Technology
132774,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
132775,Unknown,
132776,Other,Health Care Services
132777,Unknown,
132778,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132779,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|Software Development
132780,ISP,Research and Development Organizations|Not Validating RPKI ROV|Education and Research|Computer and Information Technology
132781,Other,Computer and Information Technology|Phone Provider|Software Development
132782,Unknown,
132783,ISP,Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology|Internet Service Provider (ISP)
132784,ISP,Computer and Information Technology|Internet Service Provider (ISP)
132785,Academic/Edu,"Education and Research|Research and Development Organizations|Colleges, Universities, and Professional Schools"
132787,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
132830,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132860,Other,"Electric Power Generation, Transmission, Distribution|Software Development|Utilities (Excluding Internet Service)|Service"
132867,Content/CDN,Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology|Software Development
132871,ISP,Service|Software Development|Phone Provider|Computer and Information Technology
132878,Enterprise,"Not Validating RPKI ROV|Radio and Television Providers|Law, Business, and Consulting Services|Service"
132893,ISP,"Phone Provider|Internet Service Provider (ISP)|Media, Publishing, and Broadcasting|Retail Stores, Wholesale, and E-commerce Sites"
132903,ISP,Manufacturing|Electronics and Computer Components|Computer and Information Technology|Community Groups and Nonprofits
132911,ISP,Computer and Information Technology|Internet Service Provider (ISP)
132912,Enterprise,"Law, Business, and Consulting Services|Media, Publishing, and Broadcasting|Service"
132921,Academic/Edu,"Education and Research|Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
